Record Length,2500,Points,-36.99999951E-9,1.2400000,
Sample Interval,100.0000009E-12,s,-36.90000128E-9,1.2600000,
Trigger Point,369.99999015,Samples,-36.79999949E-9,1.2600000,
,,,-36.70000126E-9,1.2800000,
,,,-36.59999948E-9,1.3000000,
,,,-36.50000124E-9,1.3000000,
Source,CH1,,-36.39999946E-9,1.3000000,
Vertical Units,Volts,,-36.30000123E-9,1.3199999,
Vertical Scale,511.953113557E-3,,-36.19999944E-9,1.3199999,
Vertical Offset,0,,-36.10000121E-9,1.3399999,
Horizontal Units,s,,-35.99999943E-9,1.3399999,
Horizontal Scale,25.00000033E-9,,-35.90000119E-9,1.3399999,
Pt Fmt,Y,,-35.79999941E-9,1.3600000,
Yzero,-2.96902182,,-35.70000118E-9,1.3600000,
Probe Atten,1.000000,,-35.59999939E-9,1.3800000,
,,,-35.50000116E-9,1.3800000,
Note,TDS 2022B - 15:08:37   29.10.2018,,-35.39999938E-9,1.3800000,
,,,-35.30000114E-9,1.4000000,
,,,-35.19999936E-9,1.4000000,
,,,-35.10000113E-9,1.4200000,
,,,-34.99999934E-9,1.4200000,
,,,-34.90000111E-9,1.4399999,
,,,-34.79999933E-9,1.4399999,
,,,-34.70000109E-9,1.4599999,
,,,-34.59999931E-9,1.4800000,
,,,-34.50000108E-9,1.4800000,
,,,-34.39999929E-9,1.4800000,
,,,-34.30000106E-9,1.5000000,
,,,-34.19999928E-9,1.5000000,
,,,-34.10000105E-9,1.5200000,
,,,-33.99999926E-9,1.5200000,
,,,-33.90000103E-9,1.5200000,
,,,-33.79999924E-9,1.5400000,
,,,-33.70000101E-9,1.5400000,
,,,-33.59999923E-9,1.5599999,
,,,-33.50000100E-9,1.5599999,
,,,-33.39999921E-9,1.5599999,
,,,-33.30000098E-9,1.5799999,
,,,-33.19999919E-9,1.5799999,
,,,-33.10000096E-9,1.5999999,
,,,-32.99999918E-9,1.5999999,
,,,-32.90000095E-9,1.5999999,
,,,-32.79999916E-9,1.6200000,
,,,-32.70000093E-9,1.6200000,
,,,-32.59999914E-9,1.6400000,
,,,-32.50000091E-9,1.6400000,
,,,-32.39999913E-9,1.6400000,
,,,-32.30000090E-9,1.6400000,
,,,-32.19999911E-9,1.6400000,
,,,-32.10000088E-9,1.6600000,
